date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:10	71947/71947	---M--	200	added ('OK')	image/jpeg	etag:%22ea348c0646672740be76e041f8ed450f:1658298492.353277%22	https://images.samsung.com/is/image/samsung/assets/in/2208/pcd/audio-sound/Galaxy_BudsLive_Lifestyle.jpg?$720_520_JPG$	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/2208/pcd/audio-sound/Galaxy_BudsLive_Lifestyle793f.jpg	(from https://gt/in/audio-sound/)
15:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:11%20GMT	http://gt/in/audio-sound/headphones/	E:/Website1/samclone/gt/in/audio-sound/headphones/index.html	(from https://gt/in/audio-sound/)
15:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:12%20GMT	http://gt/in/audio-sound/earbuds/	E:/Website1/samclone/gt/in/audio-sound/earbuds/index.html	(from https://gt/in/audio-sound/)
15:06:12	3136/3136	---M-Z	200	added ('OK')	text/javascript	etag:%22c40-615409cd49660%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/common/cm-g-bleed-card/clientlibs/site.min.js	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/common/cm-g-bleed-card/clientlibs/site.min.js	(from https://gt/in/audio-sound/)
15:06:13	7664/7664	---M-Z	200	added ('OK')	text/css	etag:W/%221df0-61540a07e6098%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/search/sc-g-acc-pcd-search/clientlibs/site.min.b3ee3f0136ebbdfffdbf2de9f3c6481b.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/search/sc-g-acc-pcd-search/clientlibs/site.min.b3ee3f0136ebbdfffdbf2de9f3c6481b.css	(from https://gt/in/mobile-accessories/)
15:06:13	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/mobile-accessories/ak.m	E:/Website1/samclone/gt/in/mobile-accessories/ak.m	(from https://gt/in/mobile-accessories/)
15:06:13	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/mobile-accessories/ak.t	E:/Website1/samclone/gt/in/mobile-accessories/ak.t	(from https://gt/in/mobile-accessories/)
15:06:14	6863/6863	---M-Z	200	added ('OK')	text/javascript	etag:%221acf-615409c439d18%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/search/sc-g-acc-pcd-search/clientlibs/site.min.js	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/search/sc-g-acc-pcd-search/clientlibs/site.min.js	(from https://gt/in/mobile-accessories/)
15:06:14	317777/317777	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2009:36:14%20GMT	https://gt/in/mobile-accessories/all-mobile-accessories/?smarttag	E:/Website1/samclone/gt/in/mobile-accessories/all-mobile-accessories/index4d8f.html	(from https://gt/in/mobile-accessories/)
15:06:14	324105/324105	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2009:36:15%20GMT	https://gt/in/mobile-accessories/all-mobile-accessories/?wireless-chargers+adapters-and-cables	E:/Website1/samclone/gt/in/mobile-accessories/all-mobile-accessories/index7ab5.html	(from https://gt/in/mobile-accessories/)
15:06:15	72213/72213	---M--	200	added ('OK')	image/jpeg	etag:%22256722bbc8e978eadfcc099cc02b0d3b:1695292813.223489%22	https://images.samsung.com/is/image/samsung/assets/in/one-ui/0923/202309_one_ui_og.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/one-ui/0923/202309_one_ui_og.jpg	(from https://gt/in/one-ui/)
15:06:15	20709/20709	---M-Z	200	added ('OK')	text/css	etag:W/%2250e5-615409bc6a100%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-visual-lnb-new/clientlibs/site.min.5d1f25d0f64e2d42765ba7e3ae3bd937.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-visual-lnb-new/clientlibs/site.min.5d1f25d0f64e2d42765ba7e3ae3bd937.css	(from https://gt/in/one-ui/)
15:06:15	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/one-ui/ak.m	E:/Website1/samclone/gt/in/one-ui/ak.m	(from https://gt/in/one-ui/)
15:06:16	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/one-ui/ak.t	E:/Website1/samclone/gt/in/one-ui/ak.t	(from https://gt/in/one-ui/)
15:06:16	14299/14299	---M-Z	200	added ('OK')	text/javascript	etag:%2237db-615409bf7a7c8%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-visual-lnb-new/clientlibs/site.min.js	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-visual-lnb-new/clientlibs/site.min.js	(from https://gt/in/one-ui/)
15:06:16	404151/404151	---MCZ	200	added ('OK')	text/html	etag:W/%2261af2-615403fdeeb40%22	https://gt/in/one-ui/features/	E:/Website1/samclone/gt/in/one-ui/features/index.html	(from https://gt/in/one-ui/)
15:06:16	58824/58824	---M--	200	added ('OK')	image/jpeg	etag:%22094e515b226c9e16092f76c09d433a05:1708415686.636265%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/apps_landing_og_20240213.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/apps_landing_og_20240213.jpg	(from https://gt/in/apps/)
15:06:17	364170/364170	---MCZ	200	added ('OK')	text/html	etag:W/%2257ec4-6154058d87170%22	https://gt/in/apps/quick-share/	E:/Website1/samclone/gt/in/apps/quick-share/index.html	(from https://gt/in/one-ui/)
15:06:17	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/apps/ak.m	E:/Website1/samclone/gt/in/apps/ak.1d0.delayed	(from https://gt/in/apps/)
15:06:17	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/apps/ak.t	E:/Website1/samclone/gt/in/apps/ak.t	(from https://gt/in/apps/)
15:06:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:18%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_next.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_next.1d2.delayed	(from https://gt/in/apps/)
15:06:19	448776/448776	---MCZ	200	added ('OK')	text/html	etag:W/%226c942-6154042267dc8%22	https://gt/in/apps/samsung-health/	E:/Website1/samclone/gt/in/apps/samsung-health/index.html	(from https://gt/in/apps/)
15:06:19	762752/762752	---MCZ	200	added ('OK')	text/html	etag:W/%22b93ba-6154048e9c4d0%22	https://gt/in/samsung-pay/	E:/Website1/samclone/gt/in/samsung-pay/index.html	(from https://gt/in/apps/)
15:06:19	356445/356445	---MCZ	200	added ('OK')	text/html	etag:W/%2256097-615404db556a0%22	https://gt/in/apps/bixby/	E:/Website1/samclone/gt/in/apps/bixby/index.html	(from https://gt/in/apps/)
15:06:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:18%20GMT	https://gt/in/apps/smartthings/	E:/Website1/samclone/gt/in/apps/smartthings/index.html	(from https://gt/in/apps/)
15:06:19	250/250	---M--	200	added ('OK')	image/png	etag:%226675090b7dda6f1e70e7d6a29a6bc901:1667209501.613546%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_next.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_next.png	(from https://gt/in/apps/)
15:06:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:20%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_prev.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_prev.1d4.delayed	(from https://gt/in/apps/)
15:06:21	311379/311379	---M-Z	200	added ('OK')	text/html	etag:W/%224b08d-6154045ffd7c8%22	https://gt/in/apps/samsung-dex/	E:/Website1/samclone/gt/in/apps/samsung-dex/index.html	(from https://gt/in/apps/)
15:06:21	371378/371378	---MCZ	200	added ('OK')	text/html	etag:W/%2259aec-61540ebdca0b8%22	https://gt/in/apps/samsung-find/	E:/Website1/samclone/gt/in/apps/samsung-find/index.html	(from https://gt/in/apps/)
15:06:21	323679/323679	---MCZ	200	added ('OK')	text/html	etag:W/%224e09a-615403f595020%22	https://gt/in/apps/galaxy-store/	E:/Website1/samclone/gt/in/apps/galaxy-store/index.html	(from https://gt/in/apps/)
15:06:21	251/251	---M--	200	added ('OK')	image/png	etag:%227a7806aa2778e8cdc491f7cd1700f8da:1667209501.707817%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_prev.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/btn_slide_prev.png	(from https://gt/in/apps/)
15:06:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:22%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_v2.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_v2.1d6.delayed	(from https://gt/in/apps/)
15:06:23	291891/291891	---M-Z	200	added ('OK')	text/html	etag:W/%224646d-615404be764d0%22	https://gt/in/apps/gaming-hub/	E:/Website1/samclone/gt/in/apps/gaming-hub/index.html	(from https://gt/in/apps/)
15:06:23	298877/298877	---M-Z	200	added ('OK')	text/html	etag:W/%2247fb7-615413d593550%22	https://gt/in/apps/samsung-free/	E:/Website1/samclone/gt/in/apps/samsung-free/index.html	(from https://gt/in/apps/)
15:06:23	350719/350719	---MCZ	200	added ('OK')	text/html	etag:W/%2254a3a-61540602e0598%22	https://gt/in/apps/pen-up/	E:/Website1/samclone/gt/in/apps/pen-up/index.html	(from https://gt/in/apps/)
15:06:24	107510/107510	---M--	200	added ('OK')	image/jpeg	etag:%224fb7c4f85be462ebaa171ce9f91b8f2d:1704164720.829465%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_v2.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_v2.jpg	(from https://gt/in/apps/)
15:06:24	322177/322177	---MCZ	200	added ('OK')	text/html	etag:W/%224dabb-615412c5a7458%22	https://gt/in/apps/samsung-global-goals/	E:/Website1/samclone/gt/in/apps/samsung-global-goals/index.html	(from https://gt/in/apps/)
15:06:24	448972/448972	---MCZ	200	added ('OK')	text/html	etag:W/%226ca07-61540bd9959d0%22	https://gt/in/apps/samsung-internet/	E:/Website1/samclone/gt/in/apps/samsung-internet/index.html	(from https://gt/in/apps/)
15:06:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:24%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_mo_v2.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_mo_v2.1d8.delayed	(from https://gt/in/apps/)
15:06:26	304667/304667	---M-Z	200	added ('OK')	text/html	etag:W/%2249655-615404bbc5948%22	https://gt/in/apps/samsung-notes/	E:/Website1/samclone/gt/in/apps/samsung-notes/index.html	(from https://gt/in/apps/)
15:06:26	417222/417222	---MCZ	200	added ('OK')	text/html	etag:W/%2264e01-615416350dbc8%22	https://gt/in/apps/samsung-kids/	E:/Website1/samclone/gt/in/apps/samsung-kids/index.html	(from https://gt/in/apps/)
15:06:26	406387/406387	---MCZ	200	added ('OK')	text/html	etag:W/%22623ad-615405fd75e00%22	https://gt/in/apps/samsung-pass/	E:/Website1/samclone/gt/in/apps/samsung-pass/index.html	(from https://gt/in/apps/)
15:06:26	35312/35312	---M--	200	added ('OK')	image/jpeg	etag:%22954ccb843c69ec24af4e6b90ea1d70dc:1704164721.327167%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_mo_v2.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/bg_all-services_mo_v2.jpg	(from https://gt/in/apps/)
15:06:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:27%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_phone_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_phone_v3.1da.delayed	(from https://gt/in/apps/)
15:06:28	300654/300654	---M-Z	200	added ('OK')	text/html	etag:W/%22486a8-61540b8f16d00%22	https://gt/in/apps/smart-call/	E:/Website1/samclone/gt/in/apps/smart-call/index.html	(from https://gt/in/apps/)
15:06:30	48388/48388	---M--	200	added ('OK')	image/png	etag:%22d3dcb39b1ea72b7e0737b31da7ec24c4:1708415604.118224%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_phone_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_phone_v3.png	(from https://gt/in/apps/)
15:06:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:28%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health01_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health01_v3.png	(from https://gt/in/apps/)
15:06:30	37943/37943	---M--	200	added ('OK')	image/png	etag:%220e9fb61d7ba5959f1331e5bf65551cbb:1708415604.968706%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health01_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health01_v3.png	(from https://gt/in/apps/)
15:06:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:30%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health02.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health02.png	(from https://gt/in/apps/)
15:06:31	46603/46603	---M--	200	added ('OK')	image/png	etag:%22b9df472c4863ed76d484bdc14ac74bb0:1667209502.0011%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health02.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health02.png	(from https://gt/in/apps/)
15:06:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:32%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health03.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health03.png	(from https://gt/in/apps/)
15:06:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:33%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-pay01.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-pay01.png	(from https://gt/in/apps/)
15:06:34	120339/120339	---M--	200	added ('OK')	image/png	etag:%2255f1bfae9d1b2e1423f7bb97a85328f9:1667209502.160646%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health03.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-health03.png	(from https://gt/in/apps/)
15:06:34	49060/49060	---M--	200	added ('OK')	image/png	etag:%22689b25981f85a6d3401036fc41d0e206:1667209502.251747%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-pay01.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-pay01.png	(from https://gt/in/apps/)
15:06:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:35%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smartthings01.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smartthings01.png	(from https://gt/in/apps/)
15:06:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:37%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-internet.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-internet.png	(from https://gt/in/apps/)
15:06:38	88281/88281	---M--	200	added ('OK')	image/png	etag:%222967a678f5d95b7776bdd1675fb51dbd:1667209502.399905%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smartthings01.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smartthings01.png	(from https://gt/in/apps/)
15:06:38	50676/50676	---M--	200	added ('OK')	image/png	etag:%227787b8554fb3cf1f2c22fb452364668d:1708415605.300002%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-internet.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-internet.png	(from https://gt/in/apps/)
15:06:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:39%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare01_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare01_v3.png	(from https://gt/in/apps/)
15:06:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:41%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare02_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare02_v3.png	(from https://gt/in/apps/)
15:06:42	100536/100536	---M--	200	added ('OK')	image/png	etag:%22c4dd50ab82308b359e98799363b421c3:1708415604.351638%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare01_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare01_v3.png	(from https://gt/in/apps/)
15:06:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:43%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-notes02_v1.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-notes02_v1.png	(from https://gt/in/apps/)
15:06:44	120657/120657	---M--	200	added ('OK')	image/png	etag:%22b5d43459d1a44c576ee016c40ce456ed:1708415604.713682%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare02_v3.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_quickshare02_v3.png	(from https://gt/in/apps/)
15:06:44	18004/18004	---M--	200	added ('OK')	image/png	etag:%22b7ad963f294337f22c22677298a52fc8:1680749117.426101%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-notes02_v1.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_samsung-notes02_v1.png	(from https://gt/in/apps/)
15:06:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:45%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smart-switch01_v2.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smart-switch01_v2.png	(from https://gt/in/apps/)
15:06:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:47%20GMT	http://images.samsung.com/is/image/samsung/assets/in/apps/overview/blank.gif	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/blank.gif	(from https://gt/in/apps/)
15:06:48	87122/87122	---M--	200	added ('OK')	image/png	etag:%22d8231a97878e861fd86ff67407060bdc:1708415605.692145%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smart-switch01_v2.png	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/kv/img_kv_smart-switch01_v2.png	(from https://gt/in/apps/)
15:06:48	43/43	---M--	200	added ('OK')	image/gif	etag:%229e8313495f1f63bb536ee2eb0808baaf:1679478374.751183%22	https://images.samsung.com/is/image/samsung/assets/in/apps/overview/blank.gif	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/apps/overview/blank.gif	(from https://gt/in/apps/)
15:06:49	138076/138076	---M--	200	added ('OK')	image/jpeg	etag:%22845bceb1d7e1fcfb79b7196a90ccdb3a:1654799937.778412%22	https://images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_social-thumbnail_1200x630.jpg	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_social-thumbnail_1200x630.jpg	(from https://gt/in/mobile/why-galaxy/)
15:06:49	413243/413243	---MCZ	200	added ('OK')	text/html	etag:W/%2263e74-615404478f560%22	https://gt/in/apps/samsung-health-monitor/	E:/Website1/samclone/gt/in/apps/samsung-health-monitor/index.html	(from https://gt/in/apps/)
15:06:50	838211/838211	---MCZ	200	added ('OK')	text/html	etag:W/%22cba7c-615403f3a6610%22	https://gt/in/apps/samsung-wallet/	E:/Website1/samclone/gt/in/apps/samsung-wallet/index.html	(from https://gt/in/apps/)
15:06:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:49%20GMT	https://gt/in/apps/game-launcher/	E:/Website1/samclone/gt/in/apps/game-launcher/index.html	(from https://gt/in/apps/)
15:06:50	20154/20154	---M-Z	200	added ('OK')	text/css	etag:W/%224eba-615409df6ea98%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-explore-floating-navigation/clientlibs/site.min.0de2168415adfb685c4ad4cc2b0a065c.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-explore-floating-navigation/clientlibs/site.min.0de2168415adfb685c4ad4cc2b0a065c.css	(from https://gt/in/mobile/why-galaxy/)
15:06:50	4215/4215	---M-Z	200	added ('OK')	text/css	etag:W/%221077-615409efbc7d8%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/explore/ex-g-author-bio/clientlibs/site.min.01a9de5365a04d3697d49d896444d735.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/explore/ex-g-author-bio/clientlibs/site.min.01a9de5365a04d3697d49d896444d735.css	(from https://gt/in/mobile/why-galaxy/)
15:06:51	8960/8960	---M-Z	200	added ('OK')	text/css	etag:W/%222300-615409e5a4430%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/commonUs/co-g-image-text-box-icon-carousel/clientlibs/site.min.46ba651989a8c64ec1de36d99f4ab6e7.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/commonUs/co-g-image-text-box-icon-carousel/clientlibs/site.min.46ba651989a8c64ec1de36d99f4ab6e7.css	(from https://gt/in/mobile/why-galaxy/)
15:06:51	15156/15156	---M-Z	200	added ('OK')	text/css	etag:W/%223b34-615409c5177f8%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/product/pd-g-feature-benefit-insta-feed/clientlibs/site.min.9ba1739a11f17551928cad7d6f311604.css	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/product/pd-g-feature-benefit-insta-feed/clientlibs/site.min.9ba1739a11f17551928cad7d6f311604.css	(from https://gt/in/mobile/why-galaxy/)
15:06:51	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/mobile/why-galaxy/ak.m	E:/Website1/samclone/gt/in/mobile/why-galaxy/ak.m	(from https://gt/in/mobile/why-galaxy/)
15:06:51	260508/260508	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223f99c-61541378e5420%22	https://gt/in/mobile/why-galaxy/ak.t	E:/Website1/samclone/gt/in/mobile/why-galaxy/ak.t	(from https://gt/in/mobile/why-galaxy/)
15:06:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:52%20GMT	http://images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_pc_1440x720.jpg?$FB_TYPE_A_JPG$	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_pc_1440x720.1f9f2fd.delayed	(from https://gt/in/mobile/why-galaxy/)
15:06:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:36:53%20GMT	http://images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_mo_720x1200.jpg?$720_N_JPG$	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_mo_720x1200b5b0.jpg	(from https://gt/in/mobile/why-galaxy/)
15:06:54	104814/104814	---M--	200	added ('OK')	image/jpeg	etag:%225b64afff8c2f3e975e4c1b3f90bc6fe4:1654799915.004887%22	https://images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_pc_1440x720.jpg?$FB_TYPE_A_JPG$	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_pc_1440x720f2fd.jpg	(from https://gt/in/mobile/why-galaxy/)
15:06:54	135943/135943	---M--	200	added ('OK')	image/jpeg	etag:%22bc89367b2a192f297c4f4c91c158e909:1654799914.262028%22	https://images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_mo_720x1200.jpg?$720_N_JPG$	E:/Website1/samclone/images.samsung.com/is/image/samsung/assets/in/mobile/why-galaxy/mx-whygalaxy_feature-full-bleed1_mo_720x1200b5b0.jpg	(from https://gt/in/mobile/why-galaxy/)
15:06:54	7826/7826	---M-Z	200	added ('OK')	text/javascript	etag:%221e92-615409be54c90%22	https://www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-explore-floating-navigation/clientlibs/site.min.js	E:/Website1/samclone/www.samsung.com/etc.clientlibs/samsung/components/content/consumer/global/navigation/nv-g-explore-floating-navigation/clientlibs/site.min.js	(from https://gt/in/mobile/why-galaxy/)
